text,crowd_label,conf0,conf1,conf2,conf3,conf4
next week westboro baptist church chime opinion deflateg,1,0.07894999999999999,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999
rt mention_ epic find out get superbowl ring url_ w/ mention_ deflateg url_,0,1.0,0.0,0.0,0.0,0.0
7new anchor sport new deflateg t-shirt mention_ mention_ superbowl url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ video bill nye scienc guy say bill belichickua explan made 'no sens deflateg url_ hu_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
rt mention_ one got go ... deflateg url_,0,1.0,0.0,0.0,0.0,0.0
avoid person deflateg check out tip avoid tire failur truck url_,0,0.6949,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.07627500000000001
deflateg dean blandino state ref not log psi read either approv unapprov,0,1.0,0.0,0.0,0.0,0.0
mention_ ball look deflat deflateg,3,0.087725,0.087725,0.087725,0.6491,0.087725
wish lanc armstrong mess ball big news right deflateg livestrong,1,0.0,1.0,0.0,0.0,0.0
get hot sport take deflateg grandma monthli lunch never thought would say,1,0.0,1.0,0.0,0.0,0.0
rt mention_ listen us live mention_ chat deflateg mention_ mention_ musicalu_ url_,0,1.0,0.0,0.0,0.0,0.0
3d print combat deflateg url_ 3dprint deflateg mention_ url_,0,1.0,0.0,0.0,0.0,0.0
listen us live mention_ chat deflateg mention_ mention_ musicalu_ url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ puppi bowl report not afraid get nitti gritti deflateg url_ url_,0,1.0,0.0,0.0,0.0,0.0
no proof ref check ball guag game given ball num2num not correct till half time deflateg nflrefproblem,0,0.6724,0.0819,0.0819,0.0819,0.0819
model deflateg use mention_ url_ mention_ mention_ via mention_ url_,0,0.6653,0.083675,0.083675,0.083675,0.083675
rt mention_ legendari num2er qb mention_ make deflategate-inspir super bowl pick patriot num2 seahawk num2 url_,0,0.6441,0.088975,0.088975,0.088975,0.088975
model deflateg use mention_ url_ mention_ mention_ via mention_ url_,0,1.0,0.0,0.0,0.0,0.0
deflateg ballghazi url_,1,0.08132500000000001,0.6747,0.08132500000000001,0.08132500000000001,0.08132500000000001
final media catch mention_ got wrong deflateg url_,0,1.0,0.0,0.0,0.0,0.0
mention_ mention_ fan go patriot win alway taint deflateg plu mention_ lose win win,4,0.076925,0.076925,0.076925,0.076925,0.6923
lrt offici end deflateg ...,0,0.6949,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.07627500000000001
deflateg investig seek help ivi leagu physicist url_ url_,0,1.0,0.0,0.0,0.0,0.0
brand new episod num2 go love alllivesmatt boston markdic patriot deflateg url_,0,0.6852,0.07869999999999999,0.07869999999999999,0.07869999999999999,0.07869999999999999
rt mention_ buy footbal balloon superbowl parti even one patriot fan tombradi deflateg url_,1,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002
.mention_ sit w mention_ talk deflateg road superbowlxlix url_,0,1.0,0.0,0.0,0.0,0.0
see mention_ amazingli hilari skit deflateg controversi taken socialmedia url_,1,0.07500000000000001,0.7,0.07500000000000001,0.07500000000000001,0.07500000000000001
lrt wowu_..again still open investig deflateg,2,0.08050000000000002,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002
talk ball week pretti fun _uo deflateg _uo,2,0.072025,0.072025,0.7119,0.072025,0.072025
mention_ two week deal deflateg still noth go superbowlxlix question mark,0,0.6727,0.08182500000000001,0.08182500000000001,0.08182500000000001,0.08182500000000001
rt mention_ hey tombradi stress deflateg tri ancient chines stress relief tip url_ via mention_,0,1.0,0.0,0.0,0.0,0.0
grab mention_ mention_ superbowl snax not squeez bag num hard not want deflateg num url_,1,0.09115000000000001,0.6354,0.09115000000000001,0.09115000000000001,0.09115000000000001
corrupt lead super bowl histori deflateg beastmod fine hgh test let play damn game,2,0.0,0.0,1.0,0.0,0.0
rt mention_ recent start wonder old footbal eaten actual discard evid deflateg,1,0.08182500000000001,0.6727,0.08182500000000001,0.08182500000000001,0.08182500000000001
relat bradi deflateg kenni g fan ... embarrass admit,0,0.6613,0.084675,0.084675,0.084675,0.084675
mention_ im hope seahawk win deflateg made lose respect patriot,3,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.68,0.07999999999999999
rt mention_ mention_ mention_ no gamerg die deflateg get tshirtgat go need u_,1,0.07594999999999999,0.6962,0.07594999999999999,0.07594999999999999,0.07594999999999999
rt mention_ chri simm bleacher report say nfl not owe patriot apolog think deflateg,0,0.6549,0.08627499999999999,0.08627499999999999,0.08627499999999999,0.08627499999999999
rt mention_ talk bill belichick 's younger version happen game ball ... deflateg cc mention_ url_,0,1.0,0.0,0.0,0.0,0.0
drink everytim someon mention deflateg superbowlxlix,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
rt mention_ hilari deflateg url_,1,0.07627500000000001,0.6949,0.07627500000000001,0.07627500000000001,0.07627500000000001
hope not deflat super bowl deflateg url_,1,0.0,1.0,0.0,0.0,0.0
mention_ mention_ no gamerg die deflateg get tshirtgat go need drama,2,0.07822499999999999,0.07822499999999999,0.6871,0.07822499999999999,0.07822499999999999
today 's press confer leagu offici refus elabor deflateg say investig superbowl,0,1.0,0.0,0.0,0.0,0.0
rt mention_ perhap interesting/damn thing seen uimention_ mention_ mention_ deflateg url_,3,0.077575,0.077575,0.077575,0.6897,0.077575
rt mention_ would anyon no benefit deflateg,4,0.088475,0.088475,0.088475,0.088475,0.6461
rt mention_ think equip manag ne patriot deflat gf boob last num year deflateg,1,0.0,1.0,0.0,0.0,0.0
hilari deflateg url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ watch mention_ anchor mention_ talk deflateg kobe season injuri url_ httu_,0,1.0,0.0,0.0,0.0,0.0
look like hernandeztri begin today wonder wrap mention_ finish deflateg,0,0.625,0.09375,0.09375,0.09375,0.09375
take deflateg turn lesson cheat kid url_ url_,3,0.091675,0.091675,0.091675,0.6333,0.091675
not even deflateg help mention_ find love url_,0,0.6458,0.08854999999999999,0.08854999999999999,0.08854999999999999,0.08854999999999999
rt mention_ busi num2 year far away biggest stori iuav ever broken deflateg mention_ url_,0,0.6778,0.08055000000000001,0.08055000000000001,0.08055000000000001,0.08055000000000001
hey mention_ bucket hous made wing numnum2 weekend fill capac promis deflateg sbnum2,1,0.084975,0.6601,0.084975,0.084975,0.084975
rt mention_ deflateg not take air out tom bradi 's legaci loss sunday might mention_ url_,0,1.0,0.0,0.0,0.0,0.0
mention_ yet continu discuss physic deflateg atmospher pervad earth ball react,1,0.0,1.0,0.0,0.0,0.0
num2 time new england patriot cheater superbowl deflateg url_ via mention_,3,0.07985,0.07985,0.07985,0.6806,0.07985
mention_ not psi grip deflateg superbowlxlix patriot shrinkag url_,0,0.6724,0.0819,0.0819,0.0819,0.0819
rt mention_ bill nye scienc guy explain deflateg think worri climatechang instead url_,2,0.094275,0.094275,0.6229,0.094275,0.094275
rt mention_ fact-check bill belichick 's claim deflateg url_ via mention_,0,0.6346,0.09134999999999999,0.09134999999999999,0.09134999999999999,0.09134999999999999
pa chocolati came out w/ new chocol creation honor deflateg chocol footbal w/ dent side url_,1,0.08115,0.6754,0.08115,0.08115,0.08115
rt mention_ kravitz say busi num2 year deflateg biggest stori ever broken url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ mark wahlberg thing deflateg url_,0,1.0,0.0,0.0,0.0,0.0
mention_ well hernamdez one person belichick patriot cant throw bu deflateg,0,1.0,0.0,0.0,0.0,0.0
busi num2 year far away biggest stori iuav ever broken deflateg mention_ url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ break nfl reveal imag patiot sidelin attendant/bal deflat suspect ballghazi deflateg mention_ url_,0,0.6613,0.084675,0.084675,0.084675,0.084675
rt mention_ contrari heard patriot not sign clifford franklin replac deflateg url_,0,1.0,0.0,0.0,0.0,0.0
hawk ridg system studi deflateg engin simul pov url_,0,0.6429,0.089275,0.089275,0.089275,0.089275
hawk ridg system studi deflateg engin simul pov url_,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
rt mention_ not work sunday let us get babyyyyi _uo_u _ue patsnat deflateg,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
throwback thursday juvenil rearrang deflateg ball refer last sunday url_,1,0.088975,0.6441,0.088975,0.088975,0.088975
go come out deflateg chang rule much ball inflat wider rang end,2,0.09045,0.09045,0.6382,0.09045,0.09045
rt mention_ analyz outdoor game pat fumbl rate no longer outlier url_ deflateg httu_,0,0.688,0.07800000000000001,0.07800000000000001,0.07800000000000001,0.07800000000000001
rt mention_ deflateg talk kid cheat mention_ url_,0,0.6727,0.08182500000000001,0.08182500000000001,0.08182500000000001,0.08182500000000001
die fact bella napoli made deflateg cake_ua url_,0,0.6333,0.091675,0.091675,0.091675,0.091675
could pay tenth much attent problem poverti paid deflateg uniteblu p2 url_,2,0.0,0.0,1.0,0.0,0.0
eight time out four make number say anyth url_ deflateg,3,0.0761,0.0761,0.0761,0.6956,0.0761
mention_ great opinion piec obama 's deflat ball big problem url_ real deflateg mention_,1,0.0,1.0,0.0,0.0,0.0
9pme analyst joey jackson deflateg aaronhernandez jodiaria joey 's superbowl pic url_ url_,0,1.0,0.0,0.0,0.0,0.0
politifact deflateg url_,0,1.0,0.0,0.0,0.0,0.0
bet nfl would rather superbowlxlix media focu deflateg aaron hernandez url_,2,0.0,0.0,1.0,0.0,0.0
million passion atmospher fuckin footbal earth 's atmospher degen condit deflateg,2,0.0,0.0,1.0,0.0,0.0
rt mention_ need secretwar discuss tom bradi deflateg joke come right place.url_,1,0.090175,0.6393,0.090175,0.090175,0.090175
hey mention_ solv great deflateg debat url_ url_,0,1.0,0.0,0.0,0.0,0.0
mention_ not know head market genius deflateg patriotscheat url_,0,0.6598,0.08504999999999999,0.08504999999999999,0.08504999999999999,0.08504999999999999
nfl deflateg simul not real advantag nfl ansi deflateg read popular scienc url_,4,0.0892,0.0892,0.0892,0.0892,0.6432
mention_ tj thought deflateg think effect outcom game,0,1.0,0.0,0.0,0.0,0.0
mention_ url_ muslim burn qur'an islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
sb footbal retest num hr kickoff w addit secur investig deflateg ongo -dean blandino superbowlxlix,0,1.0,0.0,0.0,0.0,0.0
rt lrwonlin not rose color glass bias-color one mrx loyalti deflateg url_,0,0.6964,0.0759,0.0759,0.0759,0.0759
win babi would booster gold react deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ kravitz say busi num2 year deflateg biggest stori ever broken url_,0,0.6866,0.07835,0.07835,0.07835,0.07835
rt mention_ deflate-g controveri url_ lmmcnum4 deflateg,0,1.0,0.0,0.0,0.0,0.0
rt mention_ lmmcnum4 deal deflateg url_ bloggeremili,0,1.0,0.0,0.0,0.0,0.0
rt mention_ listen class pay off nfl look ga physic url_ deflateg physic lmmcnum4,0,1.0,0.0,0.0,0.0,0.0
.mention_ deflateg glad noth us url_ saint,0,1.0,0.0,0.0,0.0,0.0
rt mention_ enjoy coltsnat num2 best refer new england patriot deflateg url_ ballghazi url_,1,0.08135,0.6746,0.08135,0.08135,0.08135
deflateg pat seahawk practic num3 game footbal bear equip mgr take custodi friday test -nfl offici,0,1.0,0.0,0.0,0.0,0.0
rt mention_ bill nye ye like tom bradi world get hotter hotter know url_ deflatu_,0,1.0,0.0,0.0,0.0,0.0
.mention_ similarti team 's old struggl bountyg deflateg team move,0,0.6333,0.091675,0.091675,0.091675,0.091675
deflat footbal hat deflated-footbal hat url_ deflateg url_,1,0.0,1.0,0.0,0.0,0.0
kravitz say busi num2 year deflateg biggest stori ever broken url_,0,1.0,0.0,0.0,0.0,0.0
kravitz say busi num2 year deflateg biggest stori ever broken url_,0,1.0,0.0,0.0,0.0,0.0
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
mention_ state leagu talk super bowl ball deflateg foxnum2sport foxnum2phoenix url_,0,0.6833,0.079175,0.079175,0.079175,0.079175
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,0.6595,0.085125,0.085125,0.085125,0.085125
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
bill belichick claim deflateg rate mostli true mention_ url_,0,0.6784,0.0804,0.0804,0.0804,0.0804
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
local kroger store check out balloon footbal deflateg url_,1,0.07869999999999999,0.6852,0.07869999999999999,0.07869999999999999,0.07869999999999999
not work sunday let us get babyyyyi _uo_u _ue patsnat deflateg,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
bill nye screw deflateg give fuck climat chang instead url_ via mention_,2,0.0817,0.0817,0.6732,0.0817,0.0817
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
uimention_ discov neighbor seahawk fan current think deflat tire _uouu deflateg num,1,0.0,1.0,0.0,0.0,0.0
rt mention_ deflateg sour grape kurt warner question patriot super bowl xxxvi win url_ url_,0,0.6552,0.0862,0.0862,0.0862,0.0862
mention_ url_ islam brutal 's useum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
myjanuaryin5word deflateg beyond pointless,2,0.08962500000000001,0.08962500000000001,0.6415,0.08962500000000001,0.08962500000000001
ilostsleepbecaus laid awak think deflat ball world without proper pressur deflateg,1,0.0,1.0,0.0,0.0,0.0
rt mention_ report broke deflateg say fan threatenedaehim url_ via mention_,0,1.0,0.0,0.0,0.0,0.0
deflateg gisellebunchen mention_ mention_ sorri tom ur ball deflat url_,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
deflateg becom smokealarmg karma,1,0.0,1.0,0.0,0.0,0.0
nice hat bro mention_ ha love it. seahawk deflateg url_,0,0.6441,0.088975,0.088975,0.088975,0.088975
scienc mention_ patriot footbal affect gameplay computer-simul deflateg url_ url_,0,1.0,0.0,0.0,0.0,0.0
look like pat no good deflateg stat url_ via mention_ url_ via mention_,3,0.07747499999999999,0.07747499999999999,0.07747499999999999,0.6901,0.07747499999999999
rt mention_ everi sport deflateg roundup sport rule manipul url_ url_,0,0.6724,0.0819,0.0819,0.0819,0.0819
pr lesson new england 's 'evil empir url_ deflateg,1,0.077325,0.6907,0.077325,0.077325,0.077325
everi sport deflateg roundup sport rule manipul url_ url_,0,0.6786,0.08035,0.08035,0.08035,0.08035
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,0.6364,0.09090000000000001,0.09090000000000001,0.09090000000000001,0.09090000000000001
mention_ url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ scroll timelin see miss sotu nope deflateg,2,0.0,0.0,1.0,0.0,0.0
url_ islam brutal 's museum islam muslim charliehebdo louvr pari deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ listen url_ mt mention_ qb bryan scott wr devin bullock test nfl 's deflat ball controversy.u_,0,1.0,0.0,0.0,0.0,0.0
nobodi care deflateg anymor everyon know seahawk gon na win,2,0.0,0.0,1.0,0.0,0.0
rt mention_ peopl shock deflateg nfl taken out blimp apolog url_,1,0.08165,0.6734,0.08165,0.08165,0.08165
rt mention_ pizza dont deflateg come grip one babi find out superbowl viavainyc _u astoria url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ num4 ball-defl scandal start look lot like deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ video show employe take num2 footbal bathroom num2 second afc championship sourc say url_,0,1.0,0.0,0.0,0.0,0.0
mention_ take deflateg hilar ensu mention_ url_,1,0.07017499999999999,0.7193,0.07017499999999999,0.07017499999999999,0.07017499999999999
man patriot one hell week deflateg super bowl hernandez case start,4,0.0844,0.0844,0.0844,0.0844,0.6624
not deflat footbal enough deflateg superbowlxlix made flyclip footbal url_,1,0.0,1.0,0.0,0.0,0.0
deflateg made take insid footbal,0,1.0,0.0,0.0,0.0,0.0
rt mention_ temperatur chang requir reduc pressur num psi deflateg url_,1,0.077875,0.6885,0.077875,0.077875,0.077875
rt mention_ rt mention_ video patriot owner robert kraft defend team want nfl apolog url_ deflateg,0,1.0,0.0,0.0,0.0,0.0
mention_ say computer-simul deflateg footbal scandal url_ nfl super bowl url_,0,0.6481,0.087975,0.087975,0.087975,0.087975
need secretwar discuss tom bradi deflateg joke come right place.url_,1,0.0,1.0,0.0,0.0,0.0
mayb need start call sabotageg instead deflateg pat url_ url_,3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
rt mention_ look like richard sherman right deflateg suspens url_,3,0.08479999999999999,0.08479999999999999,0.08479999999999999,0.6608,0.08479999999999999
tune out deflateg tune ky pro footbal hall pediatr heart patient like tanner deml url_,2,0.0,0.0,1.0,0.0,0.0
rt mention_ tom bradi step like real man say mention_ mention_ could nip deflategu_,0,0.65,0.0875,0.0875,0.0875,0.0875
num degre separ mention_ deflateg chocol footbal mention_ via mention_ url_,0,0.6826,0.07935,0.07935,0.07935,0.07935
