text,label,conf0,conf1,conf2
ui citi graham windham share mission num3yr histori strengthen communitiesnumumention_ mention_ url_,0,1.0,0.0,0.0
citi proud support work mention_ divers program help children need nyc url_,0,1.0,0.0,0.0
secret network success mention_ url_,1,0.16185,0.6763,0.16185
didyouknow num worker nyc tech job nyctecheconomi url_,0,1.0,0.0,0.0
nyc economi made numnum2m worker includ self-employ nyctecheconomi url_ url_,0,1.0,0.0,0.0
citi receiv num4 commun reinvest award texa colleg save program w/ mention_ url_,0,1.0,0.0,0.0
num tip success manag remot project url_ via mention_,1,0.0,1.0,0.0
pathway progress citi foundat initi improv career readi num3 num3 youth url_,0,1.0,0.0,0.0
citi foundat partner big citi mayor nonprofit connect num3k unum youth w/ career opportun url_,0,1.0,0.0,0.0
continu grow profession support network four distinct type busi mentor url_ mention_,0,0.6496,0.17520000000000002,0.17520000000000002
new agreement align mention_ citi strengthen partnership share credit risk financ oversea project url_,0,1.0,0.0,0.0
valentin marinov citi chief gnum2 fx strategist busi news network num2 num2 gmt discuss gnum2 fx trade rang mention_,0,1.0,0.0,0.0
citi linkedin connect group recogn success network career financ content url_ via mention_,0,1.0,0.0,0.0
carolann minashi citi head divers emea say agil work help break long-hour cultur bank url_,0,1.0,0.0,0.0
citi receiv us presid 's volunt servic award mention_ num2 num3+ employe volunt hr given num4 url_,0,1.0,0.0,0.0
tednum4 kick off vancouv mar num2 citi sponsor whatua one favorit tedtalk url_,1,0.16804999999999998,0.6639,0.16804999999999998
citi foundat mention_ launch citi acceler program foster urban innov url_ citiforc,0,1.0,0.0,0.0
tech transform daili live citi balanc human ingenu w/ power tech competit ncsnum4 citiforc,0,1.0,0.0,0.0
provid entrepreneur free micro-biz train reap benefit like program mention_ mention_ ncsnum4 citiforc,0,0.6626,0.16870000000000002,0.16870000000000002
top citi technolog infrastructur also human capit necessari urban compet url_ ncsnum4,0,1.0,0.0,0.0
good civic decis base data human experi expertis ncsnum4 citiforc,0,1.0,0.0,0.0
citi peopl commun data resourc make citi run better help bring peopl togeth ncsnum4 citiforc,0,1.0,0.0,0.0
mumbai tech solut reduc cash handl mean transpar less risk url_ ncsnum4 citiforc,0,1.0,0.0,0.0
simpl effect tech like prepaid card save miamidad public hous commun dev num3k url_ ncsnum4,0,1.0,0.0,0.0
tech necessari canuat replac spirit peopl commun exampl see copenhagen url_ ncsnum4,1,0.0,1.0,0.0
bestcareeradvic champion celebr women work mention_ co-found xo group womensday url_,0,1.0,0.0,0.0
pursu worklifebal pivot moment son led christin lam citi chang url_ womensday,0,1.0,0.0,0.0
kick off womensday citi leader suni harford 's pivot point workingmom read stori url_,1,0.1669,0.6662,0.1669
mention_ connect profwomen network top num3k member uo join mention_ num/num nyc celebr rsvp url_,1,0.0,1.0,0.0
access respons borrow empow consum buildcredit learn url_ citi,1,0.0,1.0,0.0
uihav phone like bank right palm hand-u citi ceo mike corbat give mwcnum4 keynot url_,0,1.0,0.0,0.0
citi privat bank ceo mark mason proud sponsor artnum2-bring art num3 galleries/num2 countri num london url_,0,1.0,0.0,0.0
congrat mention_ newli launch cross-industri collabor champion lgbt divers url_ mention_,2,0.0,0.0,1.0
didyouknow citiwomen compris num2 workforc visit mention_ num tip career invest famili url_,1,0.1628,0.6744,0.1628
workingmom num key leadership lesson help guid url_ via mention_,1,0.15955000000000003,0.6809,0.15955000000000003
valentin marinov citi chief gnum2 fx strategist mention_ num2 num2 gmt discuss latest develop major cross,0,1.0,0.0,0.0
num2 entrepreneur benefit citi microloan program empow w/ busi manag skill url_ progressmak,0,1.0,0.0,0.0
mt mention_ joint articl w/joe carbon mention_ initi help eas long-term unemploy url_,0,0.6602,0.1699,0.1699
biggest mistak busi make socialmedia read num2 biggest blunder url_ via mention_,1,0.0,1.0,0.0
citi sponsor mention_ global privat museum summit gather super-collector togeth url_ mention_,0,1.0,0.0,0.0
get organ num step clean workspac increas product url_ mention_ progressmak,1,0.16765000000000002,0.6647,0.16765000000000002
citiua francesco vanni d'archirafi chairman mention_ board governor url_,0,1.0,0.0,0.0
congratul winner top uk microenterpris reward anum2k nation award url_ citicma cdfaaward,0,0.6967,0.15165,0.15165
affordableh successstory-how citi commun capit partner redevelop distress unit bronx url_,0,1.0,0.0,0.0
.mention_ prais mention_ give commun sport program unpreced exposur url_ everystep,0,1.0,0.0,0.0
num tip use social media boost valu busi brandaeurl_,1,0.0,1.0,0.0
didyouknow clutter workspac neg effect product num step get clutter-fre url_ mention_,1,0.0,1.0,0.0
non-u.s. citi seen hub innov start-up activ learn progressmak citi,0,1.0,0.0,0.0
.mention_ mention_ great exampl success urban innov made project possibl progressmak,0,1.0,0.0,0.0
baxter govt disburs digit money potenti higher social impact/financi inclus citidigimoney,0,1.0,0.0,0.0
num question progressmak tv spot get mention_ kid 's school start url_ impinv,1,0.0,1.0,0.0
moment day mention_ debut globe proud num fuel progressmak quest num give kid realfood url_,0,0.6582,0.1709,0.1709
watch globe 2nite donuat miss mention_ tv debut uo progressmak serv healthi kid-inspir food url_,1,0.0,1.0,0.0
uieveryth come empow peopl bestu startup lesson fast-grow compani url_ mention_,0,1.0,0.0,0.0
choos best socialmedia platform busi url_ startup mention_,1,0.0,1.0,0.0
citi hungari launch educ program uo improv studentsua career prospect develop livelihood skill url_,0,1.0,0.0,0.0
success tip take deep breath focu right opportun not let goal lead blindli url_ mention_,1,0.0,1.0,0.0
fact global num3 mm ppl illiter help mention_ improv literaci develop countri url_ eforeduc,0,0.6662,0.1669,0.1669
music good soul check out citiua uk workplac choir mention_ prepar thechoir url_,1,0.16685,0.6663,0.16685
num way dress impress w/out break bank uo advic via citiua work wardrob style workshop url_ mention_,1,0.0,1.0,0.0
china citi support craftwork develop program guizhou- increas rural artisan household biz num2-num2 url_ apac,0,1.0,0.0,0.0
commun impact crime see mention_ reduc crime w/ fish farm url_ ftcitiaward progressmak,1,0.0,1.0,0.0
advic make content market work busi url_ via mention_,0,0.6747,0.16265000000000002,0.16265000000000002
app fix citi see mention_ enabl ppl address problem commun url_ ftcitiaward,1,0.0,1.0,0.0
today citi commun develop mention_ citi london partner releas report social financ url_,0,1.0,0.0,0.0
.mention_ citi continu strengthen partnership develop financ url_,0,1.0,0.0,0.0
servic pathway success mention_ citi help improv career readi thru volunt servic url_,0,1.0,0.0,0.0
nyc tech ecosystem employ num3 num3 peopl num nyc workforc nyctecheconomi url_,0,1.0,0.0,0.0
work tech nyc new report citi mention_ mention_ mention_ mention_ explor nyctecheconomi url_,0,0.6455,0.17725000000000002,0.17725000000000002
citi sponsor philippin travel tour expo citi cc holder reward w/ perk exclus payment plan travel url_,0,1.0,0.0,0.0
avoid burn out work num way tell time take person day url_ mention_,1,0.16125,0.6775,0.16125
best advic put togeth employe recognit program hint work w/ team num defin reward num tip url_ mention_,1,0.0,1.0,0.0
uniqu role govern play foster innov entrepreneurship progressmak,0,1.0,0.0,0.0
latest investor relat news right e-mail inbox sign citi news alert url_,1,0.0,1.0,0.0
teamwork tough mention_ femal athlet year share take succeed url_ progressmak,0,0.6662,0.1669,0.1669
citi mention_ fund num2 local leader transform commun hereua url_ communityqb,1,0.17009999999999997,0.6598,0.17009999999999997
meet partner progress see call uicommun quarterbacksuaeurl_,1,0.16125,0.6775,0.16125
citi excit finalist edisonaward innov servic categori money2 health url_,0,1.0,0.0,0.0
num2 year mention_ rock harlem legend proud sponsor mani apollonum2 url_,0,1.0,0.0,0.0
valentin marinov citi gnum2 fx strategist mention_ num2 num2 gmt talk like respons gnum2 cross us non-farm payrol data,0,1.0,0.0,0.0
citi join entir world mourn pass nelson mandela tireless champion peac human reconcili,0,1.0,0.0,0.0
citi proud name civicnum2 2nd straight year recogn among community-mind unum compani url_,0,1.0,0.0,0.0
ivd thank num2 num3+ citivolunt gave num3 num3+ hr local commun june uanum2 tbt url_,0,0.6639,0.16804999999999998,0.16804999999999998
citi md lesley lynn featur timewis power part time list senior flexibl worker mention_ modernwork url_,0,1.0,0.0,0.0
citi proud work mention_ provid mentor career develop coach us veteran url_,1,0.16265000000000002,0.6747,0.16265000000000002
favorit ftcitiaward finalist tune award gala dec num2th learn winner url_,1,0.0,1.0,0.0
uiciti need strong sustain effici place bizu talk l.a. 's green public bldg effort url_,0,1.0,0.0,0.0
honor mr. mandelaua life citi foundat contribut usd num3 num3 mandela childrenua hospit,0,1.0,0.0,0.0
citi ceo corbat need leadership workforc divers broad view cultur client around world ootsni,0,1.0,0.0,0.0
bank commun onlin mention_ co-found mention_ host soc financi biz convers regist url_,1,0.0,1.0,0.0
citi peru launch journal award excellenceuo recogn articl impact add valu commun url_,0,1.0,0.0,0.0
ceo act chief sustain offic mention_ other talk corp. social respons url_,0,1.0,0.0,0.0
cover compani event live via socialmedia num entrepreneur share tip work url_ mention_,0,0.6496,0.17520000000000002,0.17520000000000002
citi abandon hous see mention_ tackl problem url_ ftcitiaward progressmak,1,0.0,1.0,0.0
proud sponsor mention_ hsscircu year learn pediatr care help support url_,1,0.0,1.0,0.0
startup tip bolster financi health uo disciplin must overrid passion learn url_,1,0.0,1.0,0.0
progressmak big idea weuar work mention_ explor drive new citiuasvoic url_ citi,0,1.0,0.0,0.0
proud award uibest bank chinau asset tripl countri award 7th year row url_ apac leadership,0,1.0,0.0,0.0
stay healthi build startup url_ via mention_ career,0,0.6614,0.1693,0.1693
citi name best overal global internet bank num2th consecut year uo check out award receiv categori url_,1,0.0,1.0,0.0
num way make social impact startup url_ via mention_,1,0.0,1.0,0.0
hard way often right way lesson u.s. olympian mention_ learn start career url_ everystep,0,1.0,0.0,0.0
fashionforward ftcitiaward finalist mention_ use runway help youth creativ channel energi url_ style,0,1.0,0.0,0.0
citi healthcar leader w/ help mainfram move patient payment digit age url_ progressmak,0,1.0,0.0,0.0
citi continu deliv better social servic less resourc read url_ uscmwinternum2 citiforc,1,0.0,1.0,0.0
moment away learn name ftcitiaward winner stay tune congratul url_,1,0.0,1.0,0.0
big moment arriv ftcitiaward winner announc tonight 9pm est learn url_ progressmak,1,0.0,1.0,0.0
innov mind come togeth ed glaeser prof. ec mention_ deliv ftcitiaward gala keynot tomorrow url_,0,1.0,0.0,0.0
citi foundat proud support women micro-entrepreneur dominican republ url_,0,1.0,0.0,0.0
citiua money2 health name bronz winner edisonaward last week san francisco url_,0,1.0,0.0,0.0
letua not forget nationua veteran help children pursu higher ed w/ mention_ eforeduc url_,1,0.16660000000000003,0.6668,0.16660000000000003
popular guest ftcitiaward last night digit touchscreen see display url_ url_,1,0.0,1.0,0.0
citi milken institut develop innov lab promot financialinclus israel url_,0,1.0,0.0,0.0
thank ftcitiaward finalist partner guest support advanc celebr innov url_,2,0.16110000000000002,0.16110000000000002,0.6778
congratul num4 ftcitiaward global winner mention_ rt congratul url_,2,0.0,0.0,1.0
mention_ mention_ foundat announc partnership support youth employ north africa url_ allaboutjob,0,1.0,0.0,0.0
num2 tip network like pro url_ via mention_ career,1,0.1693,0.6614,0.1693
startup tip uia product work ethic start w/ healthier lifestyleu uo num tip live healthi url_ mention_,1,0.0,1.0,0.0
balanc entrepreneurship fatherhood tip make parenthood startup life work togeth url_ mention_,1,0.16615000000000002,0.6677,0.16615000000000002
eforeduc support mention_ mission enrich live risk youth mexico around world url_,0,1.0,0.0,0.0
citi australia proud sponsor num4 sydney new yearua eve learn url_ nye sydny,1,0.0,1.0,0.0
like sing work tonight watch us compet place final thechoir mention_ 9pm url_,1,0.0,1.0,0.0
citifound invest num2m num4 support financi inclus econom progress num2 countri url_,0,0.6577,0.17115000000000002,0.17115000000000002
leadership tip no limit teamua success figur out hire motiv right peopl url_ mention_,0,1.0,0.0,0.0
china citi cup award celebr young talent financi innov guangzhou url_,0,1.0,0.0,0.0
nave sultan citi global head treasuri trade solut welcom deleg citidigimoney,0,1.0,0.0,0.0
citidigimoney object deepen leadership think digit money help acceler adopt realis social/commerci benefit,0,1.0,0.0,0.0
startup tip maxim superpowersuo focu uniqu great sustain competit advantag url_ mention_,0,0.6614,0.1693,0.1693
startup tip num2 way instantli boost social media credibl url_ via mention_,1,0.0,1.0,0.0
tip teamwork uius 's strength cohes way- requir trust confidence.u url_ mention_,1,0.17015000000000002,0.6597,0.17015000000000002
citi work w/ client govern ngo innov foster growth green financ url_ citisustain,0,1.0,0.0,0.0
confid foster success teachabl tip cultiv confid secur success url_ mention_ profwomen,0,0.6614,0.1693,0.1693
congratul mention_ workplac choir year magnific perform deserv champion thechoir,2,0.0,0.0,1.0
good luck choir particip final sing work mention_ mention_ cours mention_ thechoir,2,0.15965000000000001,0.15965000000000001,0.6807
num4 num num human num bn ppl live citiesnuma mention_ +citi talk urban innov url_ progressmak,0,1.0,0.0,0.0
congratul mention_ workplac choir year magnific perform deserv champion thechoir,2,0.0,0.0,1.0
congratul num4 sing work particip mention_ mention_ mention_ mention_ mention_ thechoir,0,0.6675,0.16625,0.16625
startup tip num2 way instantli boost social media credibl url_ via mention_,0,0.6715,0.16425,0.16425
makingadiffer new fairway park apt wash dc meet increas demand afford hous url_ citiforc,0,1.0,0.0,0.0
proud made num4 mention_ best compani multicultur women list see url_ wmmulticultur,1,0.0,1.0,0.0
num4 citi lent invest nearli num4b support afford hous educ healthcar smallbiz url_,0,1.0,0.0,0.0
num step leav work home vacat hint work hard reward team url_ mention_,1,0.0,1.0,0.0
citi privat bankua global coo dena brumpton blog career advic profession women mention_ url_,0,0.6747,0.16265000000000002,0.16265000000000002
congrat citi fndtnua graham macmillan name magisscu global changemak along w/ mention_ mention_,2,0.1669,0.1669,0.6662
